PhotoID,InPhylogeny0no1yes,Closestin10ktrees,Species,Parvorder,Collector,Infant0Adult1,Male0Female1,WidthLeft,HeightLeft,WHRleft,ExposedEyeballLeft,IrisDiameterLeft,SSIleft,PupilB,IRHleft,IRSleft,IRBleft,ColorCategory,ArcusSenilisNo0Yes1,TemporalCrescent,LimbalRingNo0Yes1,ISBleft,OSBleft,Type,ActivPatt,Genus,Family,lightest,darkest,HC,pupHC
Rhinopithecus roxellana_17,1,Rhinopithecus_roxellana,Rhinopithecus roxellana,Catarrhini,Nantha,1,-,257,136,1.889705882,192,160,1.2,5,241,27,6,Black,1,0,0,3,-,2,Diurnal,-,-,6,3,3,1
Rhinopithecus roxellana_18,1,Rhinopithecus_roxellana,Rhinopithecus roxellana,Catarrhini,Nantha,1,-,207,115,1.8,168,150,1.12,3,20,3,3,Black,1,0,0,3,-,3,Diurnal,-,-,3,3,0,0
Rhinopithecus roxellana_19,1,Rhinopithecus_roxellana,Rhinopithecus roxellana,Catarrhini,Nantha,1,-,95,56,1.696428571,83,65,1.276923077,9,138,20,10,Dark_grey,1,0,0,11,-,1,Diurnal,-,-,11,10,1,1
Rhinopithecus roxellana_20,1,Rhinopithecus_roxellana,Rhinopithecus roxellana,Catarrhini,Nantha,1,-,141,65,2.169230769,120,82,1.463414634,6,123,17,8,Black,1,0,0,9,10,1,Diurnal,-,-,9,8,1,2
Rungwecebuskipunji1,1,Rungwecebus_kipunji,Rungwecebus kipunji,Catarrhini,Juan,-,-,69,43,1.604651163,51,41,1.243902439,20,35,68,28,Deep_yellow,0,0,0,22,-,2,Diurnal,Rungwecebus,Cercopithecidae,28,22,6,8
Rungwecebuskipunji2,1,Rungwecebus_kipunji,Rungwecebus kipunji,Catarrhini,Juan,-,-,69,33,2.090909091,62,42,1.476190476,4,64,40,11,Dark_grey,0,0,0,4,-,2,Diurnal,Rungwecebus,Cercopithecidae,11,4,7,7
Rungwecebuskipunji3,1,Rungwecebus_kipunji,Rungwecebus kipunji,Catarrhini,Juan,-,-,70,30,2.333333333,60,46,1.304347826,46,196,25,58,Grey,0,0,1,50,-,2,Diurnal,Rungwecebus,Cercopithecidae,58,50,8,12
Rungwecebuskipunji4,1,Rungwecebus_kipunji,Rungwecebus kipunji,Catarrhini,Juan,-,-,134,56,2.392857143,109,84,1.297619048,17,75,6,31,Grey,0,0,0,19,-,2,Diurnal,Rungwecebus,Cercopithecidae,31,19,12,14
Rungwecebuskipunji5,1,Rungwecebus_kipunji,Rungwecebus kipunji,Catarrhini,Juan,-,-,98,50,1.96,87,60,1.45,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Rungwecebus,Cercopithecidae,-,-,#VALUE!,#VALUE!
Rungwecebuskipunji6,1,Rungwecebus_kipunji,Rungwecebus kipunji,Catarrhini,Juan,-,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Rungwecebus,Cercopithecidae,-,-,#VALUE!,#VALUE!
Rungwecebuskipunji7,1,Rungwecebus_kipunji,Rungwecebus kipunji,Catarrhini,Juan,-,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Rungwecebus,Cercopithecidae,-,-,#VALUE!,#VALUE!
Rungwecebuskipunji8,1,Rungwecebus_kipunji,Rungwecebus kipunji,Catarrhini,Juan,-,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Rungwecebus,Cercopithecidae,-,-,#VALUE!,#VALUE!
Rungwecebuskipunji9,1,Rungwecebus_kipunji,Rungwecebus kipunji,Catarrhini,Juan,-,-,98,50,1.96,87,60,1.45,6,36,44,13,Dark_grey,0,0,0,6,-,2,Diurnal,Rungwecebus,Cercopithecidae,13,6,7,7
Rungwecebuskipunji10,1,Rungwecebus_kipunji,Rungwecebus kipunji,Catarrhini,Juan,-,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Rungwecebus,Cercopithecidae,-,-,#VALUE!,#VALUE!
Rungwecebuskipunji11,1,Rungwecebus_kipunji,Rungwecebus kipunji,Catarrhini,Juan,-,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Rungwecebus,Cercopithecidae,-,-,#VALUE!,#VALUE!
Rungwecebuskipunji12,1,Rungwecebus_kipunji,Rungwecebus kipunji,Catarrhini,Juan,-,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Rungwecebus,Cercopithecidae,-,-,#VALUE!,#VALUE!
Rungwecebuskipunji13,1,Rungwecebus_kipunji,Rungwecebus kipunji,Catarrhini,Juan,-,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Rungwecebus,Cercopithecidae,-,-,#VALUE!,#VALUE!
Rungwecebuskipunji14,1,Rungwecebus_kipunji,Rungwecebus kipunji,Catarrhini,Juan,-,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Rungwecebus,Cercopithecidae,-,-,#VALUE!,#VALUE!
Rungwecebuskipunji15,1,Rungwecebus_kipunji,Rungwecebus kipunji,Catarrhini,Juan,-,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Rungwecebus,Cercopithecidae,-,-,#VALUE!,#VALUE!
Rungwecebuskipunji16,1,Rungwecebus_kipunji,Rungwecebus kipunji,Catarrhini,Juan,-,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Rungwecebus,Cercopithecidae,-,-,#VALUE!,#VALUE!
Rungwecebuskipunji17,1,Rungwecebus_kipunji,Rungwecebus kipunji,Catarrhini,Juan,-,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Rungwecebus,Cercopithecidae,-,-,#VALUE!,#VALUE!
Rungwecebuskipunji18,1,Rungwecebus_kipunji,Rungwecebus kipunji,Catarrhini,Juan,-,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Rungwecebus,Cercopithecidae,-,-,#VALUE!,#VALUE!
Rungwecebuskipunji19,1,Rungwecebus_kipunji,Rungwecebus kipunji,Catarrhini,Juan,-,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Rungwecebus,Cercopithecidae,-,-,#VALUE!,#VALUE!
Rungwecebuskipunji20,1,Rungwecebus_kipunji,Rungwecebus kipunji,Catarrhini,Juan,-,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Rungwecebus,Cercopithecidae,-,-,#VALUE!,#VALUE!
-,1,Saguinus_bicolor,Saguinus bicolor,Catarrhini,Nantha,-,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Saguinus,Callithricidae,-,-,#VALUE!,#VALUE!
Saguinus bicolor_1,1,Saguinus_bicolor,Saguinus bicolor,Catarrhini,Nantha,1,-,88,49,1.795918367,66,50,1.32,6,46,97,12,Deep_yellow,0,0,1,22,-,1,Diurnal,-,-,22,12,10,6
Saguinus bicolor_2,1,Saguinus_bicolor,Saguinus bicolor,Catarrhini,Nantha,1,-,139,84,1.654761905,95,76,1.25,1,18,45,30,Brown,0,0,1,67,-,1,Diurnal,-,-,67,30,37,29
Saguinus bicolor_3,1,Saguinus_bicolor,Saguinus bicolor,Catarrhini,Nantha,1,-,168,140,1.2,142,108,1.314814815,3,18,54,18,Dark_grey,0,0,1,59,-,1,Diurnal,-,-,59,18,41,15
Saguinus bicolor_4,1,Saguinus_bicolor,Saguinus bicolor,Catarrhini,Nantha,1,-,267,119,2.243697479,158,140,1.128571429,6,245,48,7,Black,0,0,0,62,-,1,Diurnal,-,-,62,7,55,1
Saguinus bicolor_5,1,Saguinus_bicolor,Saguinus bicolor,Catarrhini,Nantha,1,-,163,123,1.325203252,145,104,1.394230769,-,330,49,24,Deep_pink,0,0,1,71,-,1,Diurnal,-,-,71,24,47,#VALUE!
Saguinus bicolor_6,1,Saguinus_bicolor,Saguinus bicolor,Catarrhini,Nantha,1,-,72,46,1.565217391,55,40,1.375,4,20,75,33,Brown,0,0,1,34,-,1,Diurnal,-,-,34,33,1,29
Saguinus bicolor_7,1,Saguinus_bicolor,Saguinus bicolor,Catarrhini,Nantha,1,-,58,38,1.526315789,50,46,1.086956522,7,55,21,29,Grey,0,0,0,66,-,1,Diurnal,-,-,66,29,37,22
Saguinus bicolor_8,1,Saguinus_bicolor,Saguinus bicolor,Catarrhini,Nantha,1,-,166,91,1.824175824,115,96,1.197916667,6,24,38,43,Brown,0,0,1,51,-,1,Diurnal,-,-,51,43,8,37
Saguinus bicolor_9,1,Saguinus_bicolor,Saguinus bicolor,Catarrhini,Nantha,1,-,295,168,1.755952381,228,200,1.14,1,49,67,8,Black,0,0,0,37,-,1,Diurnal,-,-,37,8,29,7
Saguinus bicolor_10,1,Saguinus_bicolor,Saguinus bicolor,Catarrhini,Nantha,1,1,186,111,1.675675676,132,120,1.1,4,13,69,30,Brown,0,0,1,48,-,1,Diurnal,-,-,48,30,18,26
Saguinus bicolor_10,1,Saguinus_bicolor,Saguinus bicolor,Catarrhini,Nantha,0,-,114,69,1.652173913,93,-,#VALUE!,-,153,32,7,Black,-,-,-,-,-,-,Diurnal,-,-,-,7,#VALUE!,#VALUE!
Saguinus bicolor_11,1,Saguinus_bicolor,Saguinus bicolor,Catarrhini,Nantha,1,-,88,50,1.76,68,60,1.133333333,6,21,64,31,Brown,0,0,0,50,-,1,Diurnal,-,-,50,31,19,25
Saguinus bicolor_12,1,Saguinus_bicolor,Saguinus bicolor,Catarrhini,Nantha,1,-,120,69,1.739130435,85,78,1.08974359,1,26,97,29,Deep_yellow,0,0,0,60,-,1,Diurnal,-,-,60,29,31,28
Saguinus bicolor_13,1,Saguinus_bicolor,Saguinus bicolor,Catarrhini,Nantha,1,-,206,113,1.82300885,132,100,1.32,6,19,76,27,Brown,0,0,0,62,-,1,Diurnal,-,-,62,27,35,21
Saguinus bicolor_14,1,Saguinus_bicolor,Saguinus bicolor,Catarrhini,Nantha,1,-,210,133,1.578947368,159,144,1.104166667,7,52,64,32,Deep_yellow,0,0,0,76,-,1,Diurnal,-,-,76,32,44,25
Saguinus bicolor_15,1,Saguinus_bicolor,Saguinus bicolor,Catarrhini,Nantha,1,-,220,128,1.71875,160,144,1.111111111,1,23,85,22,Brown,0,0,1,60,-,1,Diurnal,-,-,60,22,38,21
Saguinus bicolor_16,1,Saguinus_bicolor,Saguinus bicolor,Catarrhini,Nantha,1,-,339,174,1.948275862,231,202,1.143564356,2,25,62,23,Brown,0,0,0,30,-,1,Diurnal,-,-,30,23,7,21
Saguinus bicolor_17,1,Saguinus_bicolor,Saguinus bicolor,Catarrhini,Nantha,1,-,324,186,1.741935484,209,146,1.431506849,9,94,27,14,Dark_grey,0,0,0,78,-,1,Diurnal,-,-,78,14,64,5
Saguinus bicolor_18,1,Saguinus_bicolor,Saguinus bicolor,Catarrhini,Nantha,1,-,275,130,2.115384615,205,172,1.191860465,3,25,83,55,Brown,0,0,0,21,-,2,Diurnal,-,-,55,21,34,52
Saguinus bicolor_19,1,Saguinus_bicolor,Saguinus bicolor,Catarrhini,Nantha,1,-,184,120,1.533333333,152,116,1.310344828,7,8,38,23,Dark_grey,0,0,0,57,-,1,Diurnal,-,-,57,23,34,16
Saguinus bicolor_20,1,Saguinus_bicolor,Saguinus bicolor,Catarrhini,Nantha,1,-,97,61,1.590163934,75,60,1.25,9,274,47,24,Deep_violet,0,0,0,81,-,1,Diurnal,-,-,81,24,57,15
Saguinus bicolor_21,1,Saguinus_bicolor,Saguinus bicolor,Catarrhini,Nantha,0,-,85,66,1.287878788,83,-,#VALUE!,10,82,27,14,Dark_grey,-,-,-,-,-,-,Diurnal,-,-,-,14,#VALUE!,4
Saguinus bicolor_22,1,Saguinus_bicolor,Saguinus bicolor,Catarrhini,Nantha,1,1,108,64,1.6875,77,68,1.132352941,3,15,60,16,Dark_grey,0,0,1,61,-,1,Diurnal,-,-,61,16,45,13
Saguinus bicolor_22,1,Saguinus_bicolor,Saguinus bicolor,Catarrhini,Nantha,0,-,61,51,1.196078431,-,-,#VALUE!,3,174,46,7,Black,-,-,-,-,-,-,Diurnal,-,-,-,7,#VALUE!,4
Saguinustripartitus1,1,Saguinus_tripartitus,Saguinus tripartitus,Catarrhini,Juan,1,-,69,43,1.604651163,57,46,1.239130435,16,21,20,45,Grey,0,1,0,-,-,-,Diurnal,Saguinus,Callithricidae,-,45,#VALUE!,29
Saguinustripartitus2,1,Saguinus_tripartitus,Saguinus tripartitus,Catarrhini,Juan,1,-,72,48,1.5,67,68,0.985294118,4,283,9,13,Dark_grey,0,1,0,-,-,-,Diurnal,Saguinus,Callithricidae,-,13,#VALUE!,9
Saguinustripartitus3,1,Saguinus_tripartitus,Saguinus tripartitus,Catarrhini,Juan,1,-,85,53,1.603773585,72,66,1.090909091,20,336,28,32,Grey,0,0,0,16,-,-,Diurnal,Saguinus,Callithricidae,32,16,16,12
Saguinustripartitus4,1,Saguinus_tripartitus,Saguinus tripartitus,Catarrhini,Juan,1,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Saguinus,Callithricidae,-,-,#VALUE!,#VALUE!
Saguinustripartitus5,1,Saguinus_tripartitus,Saguinus tripartitus,Catarrhini,Juan,1,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Saguinus,Callithricidae,-,-,#VALUE!,#VALUE!
Saguinustripartitus6,1,Saguinus_tripartitus,Saguinus tripartitus,Catarrhini,Juan,1,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Saguinus,Callithricidae,-,-,#VALUE!,#VALUE!
Saguinustripartitus7,1,Saguinus_tripartitus,Saguinus tripartitus,Catarrhini,Juan,1,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Saguinus,Callithricidae,-,-,#VALUE!,#VALUE!
Saguinustripartitus8,1,Saguinus_tripartitus,Saguinus tripartitus,Catarrhini,Juan,1,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Saguinus,Callithricidae,-,-,#VALUE!,#VALUE!
Saguinustripartitus9,1,Saguinus_tripartitus,Saguinus tripartitus,Catarrhini,Juan,1,-,71,41,1.731707317,57,50,1.14,8,28,59,27,Brown,0,1,0,7,-,2,Diurnal,Saguinus,Callithricidae,27,7,20,19
Saguinustripartitus10,1,Saguinus_tripartitus,Saguinus tripartitus,Catarrhini,Juan,1,-,138,80,1.725,110,83,1.325301205,18,30,63,35,Deep_yellow,0,1,0,15,-,2,Diurnal,Saguinus,Callithricidae,35,15,20,17
Saguinustripartitus11,1,Saguinus_tripartitus,Saguinus tripartitus,Catarrhini,Juan,1,-,168,101,1.663366337,149,118,1.262711864,10,52,28,25,Dark_grey,0,0,0,9,-,2,Diurnal,Saguinus,Callithricidae,25,9,16,15
Saguinustripartitus12,1,Saguinus_tripartitus,Saguinus tripartitus,Catarrhini,Juan,1,-,149,94,1.585106383,129,126,1.023809524,25,17,42,51,Brown,0,0,0,13,-,2,Diurnal,Saguinus,Callithricidae,51,13,38,26
Saguinustripartitus13,1,Saguinus_tripartitus,Saguinus tripartitus,Catarrhini,Juan,1,-,80,54,1.481481481,72,70,1.028571429,21,288,25,17,Grey,0,1,0,27,-,1,Diurnal,Saguinus,Callithricidae,27,17,10,-4
Saguinustripartitus14,1,Saguinus_tripartitus,Saguinus tripartitus,Catarrhini,Juan,1,-,90,58,1.551724138,84,75,1.12,18,35,49,45,Deep_yellow,0,1,0,22,-,2,Diurnal,Saguinus,Callithricidae,45,22,23,27
Saguinustripartitus15,1,Saguinus_tripartitus,Saguinus tripartitus,Catarrhini,Juan,1,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Saguinus,Callithricidae,-,-,#VALUE!,#VALUE!
Saguinustripartitus16,1,Saguinus_tripartitus,Saguinus tripartitus,Catarrhini,Juan,1,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Saguinus,Callithricidae,-,-,#VALUE!,#VALUE!
Saguinustripartitus17,1,Saguinus_tripartitus,Saguinus tripartitus,Catarrhini,Juan,1,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Saguinus,Callithricidae,-,-,#VALUE!,#VALUE!
Saguinustripartitus18,1,Saguinus_tripartitus,Saguinus tripartitus,Catarrhini,Juan,1,-,56,37,1.513513514,52,46,1.130434783,7,45,66,28,Deep_yellow,0,1,0,14,-,2,Diurnal,Saguinus,Callithricidae,28,14,14,21
Saguinustripartitus19,1,Saguinus_tripartitus,Saguinus tripartitus,Catarrhini,Juan,1,-,120,81,1.481481481,105,91,1.153846154,9,18,44,38,Brown,0,1,0,10,-,2,Diurnal,Saguinus,Callithricidae,38,10,28,29
Saguinustripartitus20,1,Saguinus_tripartitus,Saguinus tripartitus,Catarrhini,Juan,1,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Saguinus,Callithricidae,-,-,#VALUE!,#VALUE!
-,1,Saimiri_boliviensis,Saimiri boliviensis,Catarrhini,Nantha,-,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Saimiri,Cebidae,-,-,#VALUE!,#VALUE!
Saimiri_boliviensis_1,1,Saimiri_boliviensis,Saimiri boliviensis,Catarrhini,Nantha,1,-,507,301,1.684385382,336,304,1.105263158,7,25,58,26,Brown,0,-,1,-,-,-,Diurnal,-,-,-,26,#VALUE!,19
Saimiri_boliviensis_2,1,Saimiri_boliviensis,Saimiri boliviensis,Catarrhini,Nantha,1,1,186,141,1.319148936,143,134,1.067164179,11,276,38,15,Dark_grey,0,0,1,19,-,1,Diurnal,-,-,19,15,4,4
Saimiri_boliviensis_3,1,Saimiri_boliviensis,Saimiri boliviensis,Catarrhini,Nantha,1,-,263,174,1.511494253,211,174,1.212643678,1,27,90,4,Black,0,0,1,7,-,1,Diurnal,-,-,7,4,3,3
Saimiri_boliviensis_4,1,Saimiri_boliviensis,Saimiri boliviensis,Catarrhini,Nantha,1,-,430,234,1.837606838,317,232,1.36637931,31,38,32,50,Pale_yellow,0,0,1,45,-,2,Diurnal,-,-,50,45,5,19
Saimiri_boliviensis_5,1,Saimiri_boliviensis,Saimiri boliviensis,Catarrhini,Nantha,1,-,140,86,1.627906977,102,86,1.186046512,11,16,43,30,Brown,0,1,1,48,-,1,Diurnal,-,-,48,30,18,19
Saimiri_boliviensis_6,1,Saimiri_boliviensis,Saimiri boliviensis,Catarrhini,Nantha,1,1,74,43,1.720930233,54,40,1.35,12,10,50,32,Brown,0,0,1,38,-,1,Diurnal,-,-,38,32,6,20
Saimiri_boliviensis_7,1,Saimiri_boliviensis,Saimiri boliviensis,Catarrhini,Nantha,1,-,135,68,1.985294118,86,80,1.075,4,16,88,60,Brown,-,-,0,30,-,2,Diurnal,-,-,60,30,30,56
Saimiri_boliviensis_8,1,Saimiri_boliviensis,Saimiri boliviensis,Catarrhini,Nantha,1,-,98,60,1.633333333,72,60,1.2,12,24,83,57,Brown,0,0,1,42,-,2,Diurnal,-,-,57,42,15,45
Saimiri_boliviensis_9,1,Saimiri_boliviensis,Saimiri boliviensis,Catarrhini,Nantha,1,-,231,124,1.862903226,166,120,1.383333333,10,24,79,27,Brown,0,0,1,28,-,1,Diurnal,-,-,28,27,1,17
Saimiri_boliviensis_10,1,Saimiri_boliviensis,Saimiri boliviensis,Catarrhini,Nantha,1,-,155,110,1.409090909,111,118,0.940677966,6,16,64,16,Dark_grey,0,1,1,14,-,2,Diurnal,-,-,16,14,2,10
Saimiri_boliviensis_11,1,Saimiri_boliviensis,Saimiri boliviensis,Catarrhini,Nantha,1,-,171,105,1.628571429,119,94,1.265957447,7,22,69,33,Brown,0,1,1,20,-,2,Diurnal,-,-,33,20,13,26
Saimiri_boliviensis_12,1,Saimiri_boliviensis,Saimiri boliviensis,Catarrhini,Nantha,1,-,160,103,1.553398058,150,104,1.442307692,3,26,69,17,Brown,0,0,1,19,23,1,Diurnal,-,-,19,17,2,14
Saimiri_boliviensis_13,1,Saimiri_boliviensis,Saimiri boliviensis,Catarrhini,Nantha,1,-,194,120,1.616666667,142,-,#VALUE!,10,92,35,16,Dark_grey,0,0,0,-,-,-,Diurnal,-,-,-,16,#VALUE!,6
Saimiri_boliviensis_14,1,Saimiri_boliviensis,Saimiri boliviensis,Catarrhini,Nantha,1,-,199,118,1.686440678,137,140,0.978571429,12,26,65,63,Brown,-,-,-,26,-,2,Diurnal,-,-,63,26,37,51
Saimiri_boliviensis_15,1,Saimiri_boliviensis,Saimiri boliviensis,Catarrhini,Nantha,1,1,391,234,1.670940171,306,-,#VALUE!,12,23,52,23,Brown,-,-,-,-,-,-,Diurnal,-,-,-,23,#VALUE!,11
Saimiri_boliviensis_16,1,Saimiri_boliviensis,Saimiri boliviensis,Catarrhini,Nantha,1,-,209,99,2.111111111,148,92,1.608695652,7,346,53,18,Dark_grey,0,0,1,24,-,1,Diurnal,-,-,24,18,6,11
Saimiri_boliviensis_17,1,Saimiri_boliviensis,Saimiri boliviensis,Catarrhini,Nantha,1,-,138,86,1.604651163,105,80,1.3125,9,21,48,15,Dark_grey,0,0,0,18,-,1,Diurnal,-,-,18,15,3,6
Saimiri_boliviensis_18,1,Saimiri_boliviensis,Saimiri boliviensis,Catarrhini,Nantha,1,-,237,168,1.410714286,193,140,1.378571429,3,18,83,12,Brown,0,0,1,11,-,2,Diurnal,-,-,12,11,1,9
Saimiri_boliviensis_19,1,Saimiri_boliviensis,Saimiri boliviensis,Catarrhini,Nantha,1,-,73,45,1.622222222,50,38,1.315789474,9,29,73,18,Deep_yellow,-,-,1,-,-,-,Diurnal,-,-,-,18,#VALUE!,9
Saimiri_boliviensis_20,1,Saimiri_boliviensis,Saimiri boliviensis,Catarrhini,Nantha,1,-,255,176,1.448863636,194,154,1.25974026,7,30,65,23,Deep_yellow,0,0,1,32,-,1,Diurnal,-,-,32,23,9,16
Saimiri_boliviensis_21,1,Saimiri_boliviensis,Saimiri boliviensis,Catarrhini,Nantha,0,0,210,151,1.390728477,-,-,#VALUE!,1,40,85,11,Deep_yellow,-,-,-,-,-,-,Diurnal,-,-,-,11,#VALUE!,10
Saimiri_boliviensis_22,1,Saimiri_boliviensis,Saimiri boliviensis,Catarrhini,Nantha,1,-,195,126,1.547619048,135,116,1.163793103,9,32,43,13,Dark_grey,0,0,1,20,-,1,Diurnal,-,-,20,13,7,4
Saimirisciureus1,1,Saimiri_sciureus,Saimiri sciureus,Catarrhini,Juan,1,-,160,99,1.616161616,130,138,0.942028986,2,64,48,4,Black,-,-,-,-,-,-,Diurnal,Saimiri,Cebidae,-,4,#VALUE!,2
Saimirisciureus2,1,Saimiri_sciureus,Saimiri sciureus,Catarrhini,Juan,1,-,87,45,1.933333333,67,72,0.930555556,6,248,21,6,Black,0,0,0,15,-,1,Diurnal,Saimiri,Cebidae,15,6,9,0
Saimirisciureus3,1,Saimiri_sciureus,Saimiri sciureus,Catarrhini,Juan,1,-,93,57,1.631578947,74,67,1.104477612,11,49,26,12,Dark_grey,0,0,0,41,-,1,Diurnal,Saimiri,Cebidae,41,12,29,1
Saimirisciureus4,1,Saimiri_sciureus,Saimiri sciureus,Catarrhini,Juan,1,-,163,99,1.646464646,132,115,1.147826087,5,72,60,12,Dark_grey,0,0,0,23,33,1,Diurnal,Saimiri,Cebidae,23,12,11,7
Saimirisciureus5,1,Saimiri_sciureus,Saimiri sciureus,Catarrhini,Juan,1,-,-,-,#VALUE!,111,78,1.423076923,18,18,29,30,Grey,0,0,0,45,71,1,Diurnal,Saimiri,Cebidae,45,30,15,12
Saimirisciureus6,1,Saimiri_sciureus,Saimiri sciureus,Catarrhini,Juan,1,-,193,86,2.244186047,160,110,1.454545455,10,170,33,32,Deep_bluish_green,0,0,0,50,82,1,Diurnal,Saimiri,Cebidae,50,32,18,22
Saimirisciureus7,1,Saimiri_sciureus,Saimiri sciureus,Catarrhini,Juan,1,-,93,71,1.309859155,77,71,1.084507042,4,113,34,7,Black,0,0,0,14,-,1,Diurnal,Saimiri,Cebidae,14,7,7,3
Saimirisciureus8,1,Saimiri_sciureus,Saimiri sciureus,Catarrhini,Juan,1,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Saimiri,Cebidae,-,-,#VALUE!,#VALUE!
Saimirisciureus9,1,Saimiri_sciureus,Saimiri sciureus,Catarrhini,Juan,1,-,169,107,1.579439252,143,128,1.1171875,13,191,16,15,Dark_grey,0,0,0,52,-,1,Diurnal,Saimiri,Cebidae,52,15,37,2
Saimirisciureus10,1,Saimiri_sciureus,Saimiri sciureus,Catarrhini,Juan,1,-,189,116,1.629310345,156,148,1.054054054,11,224,40,11,Dark_grey,0,0,0,18,-,1,Diurnal,Saimiri,Cebidae,18,11,7,0
Saimirisciureus11,1,Saimiri_sciureus,Saimiri sciureus,Catarrhini,Juan,1,-,196,126,1.555555556,157,128,1.2265625,11,29,81,12,Brown,0,0,0,26,-,1,Diurnal,Saimiri,Cebidae,26,12,14,1
Saimirisciureus12,1,Saimiri_sciureus,Saimiri sciureus,Catarrhini,Juan,1,-,-,-,#VALUE!,97,100,0.97,3,29,68,7,Black,0,0,0,13,-,1,Diurnal,Saimiri,Cebidae,13,7,6,4
Saimirisciureus13,1,Saimiri_sciureus,Saimiri sciureus,Catarrhini,Juan,1,-,164,92,1.782608696,139,108,1.287037037,13,269,15,12,Dark_grey,0,0,0,34,-,1,Diurnal,Saimiri,Cebidae,34,12,22,-1
Saimirisciureus14,1,Saimiri_sciureus,Saimiri sciureus,Catarrhini,Juan,1,-,132,85,1.552941176,103,101,1.01980198,5,156,26,6,Black,0,0,0,-,-,-,Diurnal,Saimiri,Cebidae,-,6,#VALUE!,1
Saimirisciureus15,1,Saimiri_sciureus,Saimiri sciureus,Catarrhini,Juan,1,-,144,109,1.321100917,132,130,1.015384615,9,47,37,14,Dark_grey,0,0,0,-,-,-,Diurnal,Saimiri,Cebidae,-,14,#VALUE!,5
Saimirisciureus16,1,Saimiri_sciureus,Saimiri sciureus,Catarrhini,Juan,1,-,205,133,1.541353383,179,164,1.091463415,22,292,15,28,Grey,0,0,0,36,-,1,Diurnal,Saimiri,Cebidae,36,28,8,6
Saimirisciureus17,1,Saimiri_sciureus,Saimiri sciureus,Catarrhini,Juan,1,0,146,91,1.604395604,113,114,0.99122807,8,145,19,8,Black,-,-,-,-,-,-,Diurnal,Saimiri,Cebidae,-,8,#VALUE!,0
Saimirisciureus18,1,Saimiri_sciureus,Saimiri sciureus,Catarrhini,Juan,1,-,192,111,1.72972973,161,170,0.947058824,10,111,23,11,Dark_grey,-,-,-,-,-,-,Diurnal,Saimiri,Cebidae,-,11,#VALUE!,1
Saimirisciureus19,1,Saimiri_sciureus,Saimiri sciureus,Catarrhini,Juan,1,-,187,104,1.798076923,161,160,1.00625,2,27,69,7,Black,-,-,-,-,-,-,Diurnal,Saimiri,Cebidae,-,7,#VALUE!,5
